"Age","Benefit","NetSinglePremium","Die","SurviveYears"
37,1817,336.078266861441,79,42
24,1908,210.476068473831,29,5
60,3768,1604.92746983433,82,22
74,5880,3678.79355049969,85,11
36,3717,660.944505250102,83,47
75,5657,3619.86148607619,86,11
50,7299,2211.92368082811,76,26
2,8221,407.604518388539,69,67
77,3713,2480.09677645785,79,2
73,6952,4249.6894509217,91,18
67,8394,4400.76231866234,86,19
76,1729,1130.76681649605,89,13
14,2636,196.753218634371,87,73
80,3186,2257.59829394526,80,0
89,8252,6736.53751359571,94,5
36,2974,528.826730861932,85,49
63,6051,2827.19891216671,89,26
65,7255,3595.10181438132,71,6
31,8382,1222.14757082488,84,53
39,8371,1674.57387632502,44,5
50,1881,570.027187784308,81,31
81,4361,3147.24878493348,91,10
47,8619,2339.98881587773,80,33
70,7700,4372.18442094597,75,5
89,8246,6731.63940100705,90,1
55,4815,1739.58854770663,82,27
90,1269,1049.63333443894,92,2
10,3746,240.614103946196,74,64
59,7299,3011.22575362053,68,9
38,4203,808.531258706874,89,51
63,1666,778.402476891379,73,10
86,2834,2218.76004314668,91,5
57,1425,550.681173328783,74,17
82,2919,2143.99321490816,92,10
40,4856,1009.98822158552,78,38
80,5266,3731.48544127927,86,6
58,2644,1055.9779917464,60,2
71,5244,3053.83970642882,80,9
29,6281,845.620814827115,83,54
52,7308,2378.85133081342,79,27
45,1151,289.950964011209,81,36
42,3333,748.952200181478,66,24
23,5998,635.939988769558,91,68
50,8405,2547.09118199208,71,21
78,2042,1392.06248934382,90,12
99,2412,2297.14285714286,99,0
53,3693,1245.16529156475,73,20
19,5380,487.234746642162,56,37
67,5767,3023.4925293931,83,16
49,5108,1492.75293365771,77,28
41,3535,764.29561359277,76,35
90,8961,7411.9498108017,90,0
39,9637,1927.83042003873,73,34
74,4472,2797.88516289704,76,2
24,1022,112.73927776743,88,64
28,2406,311.254946276985,66,38
60,7562,3220.92927995944,76,16
42,4706,1057.4764638626,76,34
2,4384,217.362633331146,78,76
76,8573,5606.74604847925,82,6
76,2326,1521.20509842094,86,10
85,7247,5589.1840909354,86,1
1,7932,384.168804367685,72,71
31,8814,1285.13584934986,90,59
64,2857,1375.1190901448,70,6
77,6438,4300.25937162286,89,12
66,6674,3402.81469487987,67,1
15,7473,579.545583866338,67,52
70,4491,2550.06236811277,82,12
82,3768,2767.58014175195,82,0
18,9856,858.375512478227,79,61
35,6857,1172.0193777082,53,18
54,1198,418.214147523586,69,15
8,2001,119.578259959532,16,8
22,7398,753.953088218527,89,67
42,8499,1909.79440424314,43,1
99,3873,3688.57142857143,99,0
84,2331,1769.89215369846,84,0
20,8407,791.825269933444,88,68
71,8509,4955.21015675111,91,20
63,9124,4262.99171618064,67,4
52,9757,3176.033447557,83,31
47,8589,2331.84405842601,63,16
59,8733,3602.82703197261,92,33
70,3525,2001.55195893955,83,13
31,3395,495.012049982162,65,34
63,4688,2190.36663365353,89,26
48,9518,2681.40483775373,76,28
71,2904,1691.14235458987,74,3
12,6808,471.05806869507,78,66
64,9754,4694.7537995353,77,13
7,9251,533.880507661473,75,68
56,3059,1143.26513799636,67,11
34,2686,441.267025963817,71,37
52,5201,1692.99476896013,92,40
61,4418,1941.80270962438,93,32
74,8722,5456.87709990787,91,17
38,5801,1115.93857524591,75,37
87,4295,3411.49762912146,93,6
33,2011,317.508134635906,66,33
76,4685,3063.99221242567,78,2
74,8708,5448.11806764478,77,3
13,1529,109.863540523468,64,51
29,8609,1159.04308149126,80,51
80,1366,967.947040028007,93,13
23,2757,292.311862126987,33,10
70,1968,1117.46220005476,72,2
40,4531,942.392222406097,79,39
92,3137,2662.67889269156,94,2
79,5326,3703.01565736373,79,0
17,9179,768.928849426745,71,54
50,2045,619.726527920739,72,22
52,8487,2762.63153319834,69,17
27,9313,1157.68666609518,69,42
69,9669,5349.64228292603,89,20
47,4882,1325.42352930909,60,13
6,2602,145.183854711561,82,76
83,2145,1602.38911737725,87,4
28,1640,212.160478759042,76,48
5,5868,316.997051221651,31,26
48,3610,1017.0068779461,68,20
86,3806,2979.74619767687,90,4
11,2943,196.152490753158,78,67
62,1128,511.311874401718,75,13
45,6746,1699.39982903529,73,28
55,4032,1456.70218574312,84,29
58,3286,1312.38414556682,84,26
93,2230,1918.14385572131,95,2
59,6128,2528.12596495227,88,29
40,5597,1164.10709971462,50,10
92,2628,2230.64078099886,93,1
88,8147,6561.83352876299,89,1
13,9402,675.563772401336,50,37
19,1616,146.351552151252,89,70
10,7153,459.453466504842,85,75
57,6173,2385.51219856743,82,25
73,6275,3835.84598741854,79,6
31,3400,495.741080983608,52,21
5,3077,166.223573041755,87,82
92,8081,6859.13552178531,92,0
72,7563,4513.96492038087,93,21
5,5536,299.061976067325,85,80
17,8675,726.708548728294,81,64
77,7300,4876.03190631358,92,15
96,2715,2453.27738675369,97,1
55,1792,647.423193663609,85,30
24,8745,964.681980505061,46,22
70,2056,1167.43002200843,74,4
45,6728,1694.86540909419,83,38
28,9838,1272.70414026308,66,38
46,8015,2096.35586355891,82,36
51,4838,1519.79323353177,77,26
87,3065,2434.51460611345,88,1
87,4154,3299.50201428883,94,7
22,4087,416.518825567602,71,49
73,7357,4497.26198078697,93,20
27,6081,755.921036886589,84,57
32,4177,633.779471166199,64,32
2,1927,95.5423801161311,64,62
92,3621,3073.49705783747,96,4
64,4143,1994.09114122152,92,28
25,2951,338.726031859462,78,53
63,1572,734.483009407712,77,14
28,1037,134.152692971419,76,48
13,8799,632.236293699144,85,72
94,1941,1693.40066834571,94,0
80,3281,2324.91525500138,85,5
91,5463,4577.38938371437,97,6
32,7860,1192.60393664504,67,35
36,3636,646.541356225281,80,44
23,1058,112.174809622906,77,54
59,6290,2594.95958217196,83,24
29,7124,959.115218090808,70,41
91,4815,4034.43710096736,94,3
95,7642,6774.28427304775,95,0
2,3622,179.581993139921,77,75
76,2478,1620.61317020082,93,17
30,6532,915.183630477252,51,21
84,4942,3752.38396549883,96,12
34,7542,1239.03049509274,83,49
27,9161,1138.79174788983,63,36
62,2387,1082.00482641569,81,19
41,3691,798.024076314261,75,34
74,6132,3836.45613123539,88,14
24,2173,239.708855761864,81,57
98,2921,2738.85115638834,98,0
57,3729,1441.04568094248,82,25
39,3953,790.776553949685,82,43
34,2608,428.452868098896,71,37
37,1439,266.162149704795,58,21
24,8476,935.007943597587,73,49
22,9637,982.136511376311,83,61
90,3712,3070.32225172368,90,0
68,2949,1588.786701861,79,11
43,1190,277.853907360982,66,23
19,7241,655.774498222285,75,56
7,7744,446.910674665489,68,61
22,8156,831.203215397446,68,46
26,6839,816.907633870631,43,17
81,8261,5961.80284621313,87,6
29,1444,194.407969528794,74,45
18,7138,621.660349844722,31,13
72,3779,2255.49033903468,73,1
15,7594,588.929367574062,77,62
7,7591,438.080957048777,42,35
52,1894,616.522225035662,72,20
96,7091,6407.43644547713,97,1
42,9813,2205.06088820307,87,45
12,4758,329.214790078018,87,75
43,2126,496.401182394495,59,16
42,2502,562.21974343056,89,47
93,9931,8542.19131442525,94,1
80,5852,4146.72480105703,80,0
33,3356,529.864395742467,82,49
64,1577,759.034933552098,83,19
26,7849,937.550521750342,82,56
99,3616,3443.80952380952,99,0
73,4227,2583.92366355668,84,11
99,4383,4174.28571428571,99,0
89,5223,4263.80700842346,91,2
70,5974,3392.13373126379,79,9
33,8307,1311.556476589,70,37
93,6289,5409.50973481225,96,3
46,5788,1513.87495175034,86,40
71,6393,3722.95904713948,75,4
94,4758,4151.05635238994,94,0
26,4580,547.073689593141,72,46
70,4053,2301.35889066156,75,5
75,6777,4336.53902972218,91,16
8,7556,451.540895679273,53,45
6,3840,214.260569597384,70,64
23,7288,772.712677251173,78,55
2,3387,167.930483369661,85,83
67,2359,1236.7641541249,84,17
29,6646,894.761333440695,80,51
55,2359,852.271938533735,63,8
23,2051,217.457972151778,63,40
70,8983,5100.69255238411,77,7
9,3381,209.38917754309,81,72
8,4281,255.829350767995,89,81
53,2485,837.865082463691,77,24
87,2509,1992.8865079082,91,4
60,4684,1995.08499700212,80,20
83,7585,5666.25708872095,92,9
5,5451,294.470164657331,79,74
83,3368,2516.01237637603,85,2
82,8883,6524.52611443275,90,8
23,8262,875.981358321788,85,62
58,4662,1861.94001419127,65,7
53,5656,1907.02813135398,68,15
19,1363,123.438840087968,81,62
47,5857,1590.12814648983,87,40
17,6546,548.361286452497,64,47
53,9774,3295.49026800809,72,19
1,2560,123.987914672374,69,68
23,5130,543.909993729215,78,55
58,7435,2969.43886862121,64,6
18,5035,438.506565069792,56,38
13,7282,523.23499155781,88,75
11,1075,71.6493127963453,81,70
91,2226,1865.141637955,92,1
81,9126,6586.05650339438,89,8
44,2785,675.528538863518,74,30
97,1194,1099.91500305717,99,2
0,9195,594.29283220854,79,79
75,5129,3281.99921550023,82,7
52,6169,2008.0916611642,70,18
93,2290,1969.75310744475,95,2
7,7834,452.104626204732,87,80
21,8601,842.611509304137,83,62
68,9699,5225.37884752455,72,4
14,9143,682.441076621416,41,27
41,9531,2060.6793474265,74,33
65,1334,661.042842230832,87,22
4,3267,171.144472599204,36,32
31,6160,898.166193782067,82,51
49,4931,1441.0267650482,72,23
92,6468,5490.02457058624,92,0
33,1132,178.726607860689,79,46
77,8296,5541.30968421609,83,6
84,1635,1241.43014641655,89,5
55,3374,1218.97648181976,85,30
43,5203,1214.85199999932,55,12
35,7284,1245.0035215439,52,17
76,7443,4867.72551485257,88,12
63,9951,4649.38958436141,91,28
52,1594,518.86822951787,70,18
96,2476,2237.31668861957,98,2
57,9237,3569.57333195647,76,19
29,5870,790.287244552645,68,39
29,3438,462.863295872571,89,60
40,4326,899.754746000612,70,30
73,5390,3294.85416289816,76,3
85,3907,3013.23889102865,89,4
66,3962,2020.07069540217,80,14
66,9693,4942.08613087663,72,6
52,6189,2014.60192753206,83,31
96,8408,7597.47928833334,97,1
83,1980,1479.12841604054,88,5
16,3065,247.017155969292,79,63
76,4628,3026.71418550822,79,3
4,3894,203.990381481879,71,67
20,9549,899.386166598604,63,43
32,4015,609.199084685729,79,47
93,1952,1679.02098940269,97,4
79,1891,1314.7582816513,80,1
26,9731,1162.35241777966,80,54
82,6238,4581.7847463505,89,7
79,5068,3523.63562739756,86,7
52,4613,1501.59293774525,86,34
91,8045,6740.81962145014,91,0
26,4867,581.355381495593,85,59
31,8198,1195.31922997165,86,55
70,7217,4097.92921635936,86,16
11,9030,601.854227489301,61,50
36,8193,1456.85185136241,67,31
60,9371,3991.44780249933,86,26
54,2643,922.654417282837,72,18
28,7067,914.230550847653,80,52
89,9096,7425.53868439973,95,6
8,7593,453.751987942393,65,57
15,2866,222.263835589579,63,48
18,8793,765.797065870642,89,71
0,6986,451.520361697538,78,78
38,4296,826.421671997319,82,44
39,2726,545.321752103932,59,20
8,6941,414.788956711201,67,59
33,3502,552.915707357008,75,42
5,3836,207.22574786746,67,62
36,8487,1509.12994782287,80,44
49,5769,1685.92241078139,89,40
37,4694,868.21760299813,85,48
93,9656,8305.6489106928,93,0
4,2275,119.177739566327,86,82
27,1733,215.426929275523,87,60
22,4824,491.628777719137,89,67
36,8343,1483.52434955652,64,28
89,2675,2183.74186244165,95,6
80,5515,3907.92673920531,82,2
88,3938,3171.78107723931,92,4
80,5555,3936.27072280789,83,3
59,2619,1080.47681171834,87,28
82,3992,2932.10719901109,89,7
61,2680,1177.91563191339,79,18
20,5227,492.312440340444,79,59
60,5743,2446.15139576925,91,31
45,5909,1488.54930177431,65,20
22,3443,350.886791394484,26,4
81,7534,5437.14110196946,94,13
41,3110,672.407173486143,61,20
95,6438,5706.99321511141,95,0
98,7042,6602.87225035492,99,1
62,9183,4162.56821155229,70,8
14,5698,425.303429354569,39,25
48,5781,1628.61960149762,71,23
19,4170,377.652210687326,77,58
1,2004,97.059289454468,47,46
52,4387,1428.02692778852,78,26
46,9134,2389.03486684305,65,19
74,3313,2072.76242054515,84,10
88,8427,6787.353767876,88,0
41,9961,2153.64882800497,67,26
70,2387,1355.37717049325,77,7
50,3358,1017.62429376912,92,42
83,5108,3815.85249956317,90,7
36,5613,998.084882423681,52,16
52,9897,3221.60531213197,84,32
49,7991,2335.27578168731,62,13
51,1939,609.111012777614,80,29
2,9774,484.603644657533,87,85
47,1757,477.011294755444,56,9
90,8844,7315.17510620804,96,6
32,1291,195.884437940044,85,53
5,6223,336.174616522211,77,72
1,6893,333.847146811202,69,68
10,4228,271.574060727314,40,30
55,8955,3235.30954199644,94,39
63,4818,2251.10632272669,82,19
95,7774,6891.29624949924,98,3
17,2773,232.295424279373,68,51
46,7114,1860.69564733101,82,36
37,5590,1033.94469551759,60,23
20,9475,892.41637119298,73,53
24,3160,348.587199359176,75,51
91,7806,6540.56407272092,92,1
36,2105,374.304057990709,76,40
43,1474,344.165260042091,64,21
49,5872,1716.02294957676,75,26
43,5783,1350.27659350299,86,43
0,8615,556.806171775592,82,82
28,3966,513.066133389244,85,57
1,3129,151.546166019476,79,78
44,4369,1059.74297533024,80,36
76,7020,4591.08331509674,79,3
90,8909,7368.9388309823,93,3
9,1113,68.929356582508,81,72
41,6916,1495.29518065279,82,41
46,3750,980.827758995121,77,31
67,2934,1538.22213997561,71,4
79,4488,3120.37819569066,83,4
30,2865,401.408619307613,67,37
4,6637,347.684684616136,77,73
64,3286,1581.60354575282,70,6
47,1121,304.342436779085,77,30
82,8677,6373.21998141765,85,3
77,5196,3470.66599797334,87,10
84,6214,4718.19384087611,86,2
34,1499,246.261828711751,35,1
55,4732,1709.60187076797,67,12
28,4960,641.656082100518,66,38
99,4781,4553.33333333333,99,0
27,8730,1085.21471008385,88,61
0,5032,325.229095342401,63,63
39,3479,695.955383554504,80,41
60,9111,3880.70439959144,83,23
30,3498,490.096806400709,85,55
17,3410,285.657193217693,84,67
53,8805,2968.77346120434,74,21
54,2218,774.289632059528,55,1
97,5324,4904.47862334705,98,1
66,6842,3488.47140281212,73,7
76,2382,1557.82912486616,87,11
14,2678,199.888133347058,66,52
71,5062,2947.85213461912,76,5
11,3201,213.34832582428,90,79
55,2743,991.00548003308,66,11
68,3408,1836.07496776613,75,7
26,7849,937.550521750342,82,56
46,1258,329.03501888423,89,43
45,1632,411.120741326059,75,30
68,9685,5217.83628603724,83,15
6,1513,84.4208963023025,74,68
22,1481,150.933295978864,73,51
57,5954,2300.88119719269,80,23
76,1757,1149.07882971866,83,7
68,3438,1852.23759952463,76,8
55,3340,1206.69278283284,82,27
75,6092,3898.21392490298,77,2
31,4274,623.175700036454,87,56
98,4268,4001.85441131991,98,0
90,3719,3076.11219131476,92,2
83,9219,6886.91154923117,85,2
70,6352,3606.76823920114,81,11
78,9859,6721.03040276236,92,14
77,9254,6181.20537822273,84,7
78,6741,4595.44233137449,81,3
91,9686,8115.79600414743,93,2
9,4925,305.010854599148,71,62
69,8192,4532.4510892264,86,17
50,9025,2734.97893128835,86,36
31,3216,468.912740130378,79,48
78,2372,1617.02851357666,85,7
46,4915,1285.53824945627,66,20
32,6662,1010.83046131415,49,17
33,1995,314.981963500066,76,43
65,9343,4629.77756743828,93,28
28,7268,940.233146110194,82,54
24,3431,378.481861076371,78,54
7,5718,329.989054459875,14,7
80,5794,4105.62602483329,88,8
76,2096,1370.78498980666,77,1
24,4497,496.074884657662,42,18
28,1596,206.468368353312,70,42
11,7661,510.609660774699,86,75
73,8669,5299.27471951097,85,12
17,9534,798.667354879027,82,65
91,9246,7747.1247010476,95,4
11,1432,95.4435496970851,87,76
27,7725,960.284494318187,55,28
97,2325,2141.79428987263,97,0
2,3126,154.989870390776,81,79
2,4345,215.428978518209,61,59
68,7533,4058.43683456051,83,15
38,3106,597.501329893778,86,48
15,6210,481.597494421244,36,21
29,2154,289.996375599046,73,44
66,1943,990.66061614498,74,8
50,6316,1914.03068476645,80,30
57,3137,1212.27146718063,92,35
7,7518,433.868085244725,86,79
16,2517,202.85226152519,86,70
24,2205,243.2388527174,63,39
55,9798,3539.87301981922,85,30
72,6763,4036.48615054024,93,21
89,8135,6641.02431811695,89,0
38,1033,198.718246548703,89,51
69,6984,3864.09160243617,77,8
4,7828,410.076195747343,69,65
73,4870,2976.98326035511,85,12
8,9232,551.697399273564,83,75
92,5868,4980.74585346321,95,3
97,6187,5699.47581567397,98,1
34,4640,762.278108887607,70,36
40,5803,1206.95256380988,69,29
58,2393,955.73197210633,86,28
7,4396,253.695677405668,89,82
26,8728,1042.54566872684,71,45
70,3022,1715.94043118165,78,8
65,3608,1787.88798708309,76,11
55,5111,1846.52898594571,78,23
74,2975,1861.29435590758,76,2
6,6449,359.835003472273,86,80
13,6595,473.871844180686,51,38
46,4111,1075.24877792772,73,27
55,7264,2624.37616002927,81,26
76,3578,2340.01368966042,94,18
28,4618,597.412860310522,72,44
27,6120,760.769075110331,67,40
79,1211,841.973706546654,91,12
27,5796,720.493065251549,65,38
95,4496,3985.49883428719,96,1
55,9349,3377.655936139,90,35
6,1817,101.383191395429,75,69
46,6808,1780.66010219701,78,32
33,1284,202.72523365117,82,49
84,1695,1286.98721600982,90,6
69,4149,2295.5492638184,91,22
39,3942,788.576062653594,78,39
42,2593,582.668183339506,82,40
48,6344,1787.22759936013,66,18
84,6413,4869.29145502711,93,9
18,5987,521.417836161439,72,54
96,2297,2075.57206533084,97,1
14,2560,191.080515820937,54,40
71,2180,1269.52146453372,88,17
9,4368,270.515210738899,59,50
73,3044,1860.76736027124,82,9
57,8632,3335.77536012215,77,20
79,2787,1937.72148649507,94,15
11,6686,445.625400331502,84,73
89,8972,7324.31102423421,89,0
13,1146,82.3437654937174,83,70
26,1068,127.570895302505,88,62
38,1697,326.451950041771,66,28
14,4185,312.371858871336,74,60
43,1433,334.592142225452,65,22
51,5688,1786.809407261,85,34
44,8893,2157.08269160261,66,22
26,7908,944.597977576978,63,37
1,2375,115.027850526129,40,39
39,8295,1659.37048191567,62,23
6,8933,498.43480943058,76,70
59,1198,494.238724871543,83,24
54,3699,1291.29727186122,70,16
15,3739,289.966671761841,80,65
28,8900,1151.35869570456,87,59
41,8788,1900.03673331068,82,41
1,7551,365.715915504335,66,65
12,2263,156.581141224581,86,74
32,1941,294.509445423412,75,43
60,8470,3607.67931780699,75,15
56,8452,3158.83522273463,59,3
19,7751,701.962178666059,60,41
5,1846,99.7233395629121,17,12
5,3466,187.237862906313,69,64
19,5093,461.242855882627,74,55
85,1371,1057.37151768627,91,6
74,8177,5115.90048680884,87,13
38,2924,562.489983454413,59,21
26,8019,957.856750403362,63,37
18,3012,262.320114000043,26,8
4,3332,174.549550872528,81,77
92,6196,5259.15155215713,95,3
12,5803,401.520266251101,84,72
64,3579,1722.62905972287,92,28
21,9998,979.470976633271,59,38
4,4631,242.59873051941,40,36
69,2331,1289.69036730795,81,12
79,9741,6772.63903837404,82,3
98,4328,4058.11290819882,99,1
24,8671,956.518862545384,89,65
27,4368,542.980281059138,75,48
47,5732,1556.19165710768,71,24
73,4173,2550.91399290798,82,9
27,4558,566.598928815831,90,63
99,5354,5099.04761904762,99,0
64,4744,2283.36190537169,91,27
38,2288,440.142640952017,73,35
28,9358,1210.60839038239,62,34
15,7923,614.443953027297,69,54
17,6448,540.15178353891,87,70
35,5538,946.571870168882,76,41
81,4482,3234.572128886,93,12
41,3855,833.482203790701,77,36
93,4700,4042.72471833639,95,2
21,4728,463.186515055222,90,69
7,3299,190.387179199567,52,45
